Date,Share Code,Issuer Name,Investor Name,Percentage
31-Mar-2026,TGKA,TIGARAKSA SATRIA TBK,PT WIDJAJATUNGGAL SEJAHTERA,25.35
31-Mar-2026,TGKA,TIGARAKSA SATRIA TBK,PT. EKATRIADI KUSUMA,4.69
31-Mar-2026,TGKA,TIGARAKSA SATRIA TBK,PT PEMUDA JAYA RAYA,1.23
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,TERREGRA ASIA EQUITY PT,16.46
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,YOHANES HALIM,3.6
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,DJANI SUTEDJA,3.19
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,RAHMA HERLINA,3.09
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,INDRAWATI,2.65
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,NIZAR SUNGKAR,1.74
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,ROY PETRUS CHALIM,1.46
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,GIAM ESTHER INDRAWATI,1.36
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,INDAH MAYASARI,1.33
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,PT RELIANCE SEKURITAS INDONESIA TBK,1.32
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,KEUSKUPAN AGUNG MEDAN,1.29
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,IWAN SUGIARJO,1.24
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,NJONO SAMPOERNO,1.24
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,SUSANNA HENDRO,1.16
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,INGRID MATTUALY,1.13
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,HANS LUKAS JUNAIDI,1.07
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY TBK,YOSUA IVAN JUNAIDI,1.04
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,ANTONY LESMANA,7.47
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,JANNI,5
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,ANTONIUS BOBBY SISWANTO,2.52
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,MADA AZHARI,2.51
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,BUDIANTO M KURNIAWAN,1.17
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,JERRI YOHANES SARAUN,1.04
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA TBK,EDIE,1.02
31-Mar-2026,TIFA,KDB TIFA FINANCE TBK,PT DWI SATRYA UTAMA,15
31-Mar-2026,TIFA,KDB TIFA FINANCE TBK,PT KOREA INVESTMENT AND SEKURITAS INDONESIA - REGISTRAR,4.86
31-Mar-2026,TIFA,KDB TIFA FINANCE TBK,PT BLUE CROSS INDONESIA,2.25
31-Mar-2026,TINS,TIMAH TBK,GOVERNMENT OF NORWAY,1.11
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,PT WIDJAJATUNGGAL SEJAHTERA,44.12
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,PT MARTENSITE UNGGUL,32.48
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,PRAYOGA PUTERA UTAMA,5.27
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,SURYASENTRA GEMILANG SENTOSA PT,3.9
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,PENTA WIDJAJA INVESTINDO,3.67
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,NJONO SAMPOERNO,2.55
31-Mar-2026,TIRA,TIRA AUSTENITE TBK,OKTRIANTO BAGUS R KOTTAMA,1.68
31-Mar-2026,TIRT,TIRTA MAHAKAM RESOURCES TBK,HARITA JAYARAYA,71.13
31-Mar-2026,TIRT,TIRTA MAHAKAM RESOURCES TBK,HERYANTO SALIM,7.64
31-Mar-2026,TIRT,TIRTA MAHAKAM RESOURCES TBK,LIM YULIANA RITA INDRIAWATI,2.42
31-Mar-2026,TIRT,TIRTA MAHAKAM RESOURCES TBK,JOHN LEVIE SARAGIH,1.23
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA TBK,APP PURINUSA EKAPERSADA,59.67
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA TBK,PT PORTGATE ASET INDONESIA,4.35
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA TBK,NIVEN HOLDING LIMITED,2.96
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA TBK,BOQUETE GROUP SA.,2.69
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA TBK,PT LANGGENG MURNI LAKSANA,1.4
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA TBK,UOB KAY HIAN PRIVATE LIMITED,1.12
31-Mar-2026,TLDN,TELADAN PRIMA AGRO TBK,PT TELADAN RESOURCES,59.88
31-Mar-2026,TLDN,TELADAN PRIMA AGRO TBK,AHMAD GUNUNG,16.22
31-Mar-2026,TLDN,TELADAN PRIMA AGRO TBK,WISHNU WARDHANA,16.22
31-Mar-2026,TLDN,TELADAN PRIMA AGRO TBK,UBS AG LONDON,3.5
31-Mar-2026,TLKM,TELKOM INDONESIA (PERSERO) TBK,PT DANANTARA ASSET MANAGEMENT (PERSERO),51.57
31-Mar-2026,TLKM,TELKOM INDONESIA (PERSERO) TBK,THE BANK OF NEW YORK MELLON,3.03
31-Mar-2026,TLKM,TELKOM INDONESIA (PERSERO) TBK,DR THE BANK OF NEW YORK MELLON,2.51
31-Mar-2026,TMAS,TEMAS TBK,PT TEMAS LESTARI,83.66
31-Mar-2026,TMAS,TEMAS TBK,LIDYA LIBERTH,3.5
31-Mar-2026,TMAS,TEMAS TBK,RICKO WIJAYA,1.45
31-Mar-2026,TMAS,TEMAS TBK,ARIE RINALDI,1.41
31-Mar-2026,TMAS,TEMAS TBK,CHONG FIE FAH,1.13
31-Mar-2026,TMPO,TEMPO INTI MEDIA TBK,PTGRAFITI PERS,24.28
31-Mar-2026,TMPO,TEMPO INTI MEDIA TBK,PT YULIE SEKURITAS INDONESIA TBK,3.22
31-Mar-2026,TMPO,TEMPO INTI MEDIA TBK,EFG BANK AG SINGAPORE BRANCH A/C CLIENTS,3.12
31-Mar-2026,TMPO,TEMPO INTI MEDIA TBK,PT. PERSAUDARAAN BERSATU ESA,1.09
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA TBK,PT AKULAKU SILVRR INDONESIA,31.62
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA TBK,HOLYHEAD EAST LIMITED,27.49
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA TBK,EKA SUHENDRA,5.75
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA TBK,HERI SANTOSO LIEM,1.97
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA TBK,JONATHAN CHANG,1.97
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA TBK,HARTONO WONGKAR,1.07
31-Mar-2026,TOBA,TBS ENERGI UTAMA TBK,HIGHLAND STRATEGIC HOLDINGS PTE LTD,60.36
31-Mar-2026,TOBA,TBS ENERGI UTAMA TBK,PT TOBA SEJAHTRA,7.97
31-Mar-2026,TOBA,TBS ENERGI UTAMA TBK,PT. SINERGI SUKSES UTAMA,3.96
31-Mar-2026,TOBA,TBS ENERGI UTAMA TBK,PT BARA MAKMUR ABADI,1.53
31-Mar-2026,TOBA,TBS ENERGI UTAMA TBK,DICKY YORDAN,1.52
31-Mar-2026,TOBA,TBS ENERGI UTAMA TBK,ROBY BUDI PRAKOSO,1.45
31-Mar-2026,TOOL,ROHARTINDO NUSANTARA LUAS TBK,PT ROHARTINDO MAJU PERKASA,76.1
31-Mar-2026,TOOL,ROHARTINDO NUSANTARA LUAS TBK,RONALD HARTONO TAN,3.51
31-Mar-2026,TOOL,ROHARTINDO NUSANTARA LUAS TBK,AGUS SUPUTRAYASA,1.07
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,TOTALINDO INVESTAMA PERSADA PT,47.39
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,R. ISKANDAR HIDAYAT,5.8
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,WG CAPITAL LTD.,3.71
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,PRIMAJAYA PERDANA UTAMA PT,3.09
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,SANTO - IDD1501D0254571,2.56
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,UOB KAY HIAN PRIVATE LIMITED,1.61
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,IR FEBRI WIBAWA PARSA SIHOMBING,1.5
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA TBK,LAUW SUSANTO,1.17
31-Mar-2026,TOSK,TOPINDO SOLUSI KOMUNIKA TBK,SEIKO MANITO,54.17
31-Mar-2026,TOSK,TOPINDO SOLUSI KOMUNIKA TBK,ROBI CAHYADI,11.84
31-Mar-2026,TOSK,TOPINDO SOLUSI KOMUNIKA TBK,DEDEN HENDRA PERMANA,6.79
31-Mar-2026,TOSK,TOPINDO SOLUSI KOMUNIKA TBK,PT TOPINDO MEDIA INVESTAMA,1.99
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA TBK,TOTAL INTI PERSADA PT,56.5
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA TBK,DJADJANG TANUWIDJAJA,11.01
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA TBK,JAGA BANGUNPERSADA KOMAJAYA PT,3.26
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA TBK,DBS VICKERS SECS SINGAPORE (PTE) LTD A/C CLIENTS,3.18
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA TBK,PINARTO SUTANTO,1.83
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA TBK,HONKY HARJO,1.31
31-Mar-2026,TOTO,SURYA TOTO INDONESIA TBK,MULTIFORTUNA ASINDO PT,5.29
31-Mar-2026,TOTO,SURYA TOTO INDONESIA TBK,ZICO TRUST (S) LTD,1.08
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,PT SAPTA ADHIKARI INVESTAMA PT,45.29
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,PT DWIMURIA INVESTAMA ANDALAN,19.95
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,PT. LINGKARMULIA INDAH,4.83
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,UBS AG SINGAPORE BRANCH,3.1
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,PT SARANA MENARA NUSANTARA TBK,1.68
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,IR CHANDRA ADISUSANTO,1.54
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA TBK,SIX SIS LTD,1.51
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,IWAN TIRTHA,28.86
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,PT. HOEKEL BANGUN ABADI,20.66
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,PETER INDRA LEMBONG,5.28
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,GOICHI MORI,5.28
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,MAWAS NABILA PUTRI,1.54
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,CELINE,1.49
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,RUDY,1.4
31-Mar-2026,TOYS,SUNINDO ADIPERSADA TBK,SRIYONO,1.16
31-Mar-2026,TPIA,CHANDRA ASRI PACIFIC TBK,BARITO PACIFIC TBK,34.63
31-Mar-2026,TPIA,CHANDRA ASRI PACIFIC TBK,PT TOP INVESTMENT INDONESIA,15
31-Mar-2026,TPIA,CHANDRA ASRI PACIFIC TBK,PRAJOGO PANGESTU,5.03
31-Mar-2026,TPIA,CHANDRA ASRI PACIFIC TBK,MARIGOLD RESOURCES PTE. LTD.,3.92
31-Mar-2026,TPIA,CHANDRA ASRI PACIFIC TBK,BANGKOK BANK PUBLIC COMPANY LIMITED,1.7
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,PT DWITUNGGAL PERKASA MANDIRI,52.04
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,PT PATIN RESOURCES,9.01
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,RONNY KURNIAWAN,4.16
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,ALBERTH KINDANGEN,3.61
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,PT ARTHA WIJAYA KAPITAL,2.85
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,PT INVESTASI JAYA CEMERLANG,2.25
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,RIDOAN MADJUKIE,1.43
31-Mar-2026,TPMA,TRANS POWER MARINE TBK,KARDINATA ALIWARGA,1.22
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,47.14
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,TAN SECILIA BUDIJANTO,4.98
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,JUNI SETIAWATI WONOWIDJOJO,4.98
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,PT JASA INVESTINDO,2.52
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,HENDRA HARYANTO,1.99
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,PT ARTHA SEKURITAS INDONESIA,1.73
31-Mar-2026,TRAM,TRADA ALAM MINERA TBK,ANGKASA BUMI MAS PT,1.43
31-Mar-2026,TRGU,CERESTAR INDONESIA TBK,PT SUNTERRA INDONESIA,81.12
31-Mar-2026,TRGU,CERESTAR INDONESIA TBK,IRES CREST PTE LTD,4.95
31-Mar-2026,TRGU,CERESTAR INDONESIA TBK,THRESHOLD ASIA HOLDINGS PTE LTD,4.25
31-Mar-2026,TRGU,CERESTAR INDONESIA TBK,OAKSHIRE CAPITAL ADVISORS PTE LTD,3.65
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,PT ARTHABUANA KARYA MANDIRI,57.54
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,PT. HENGTRACO PROTECSINDO,14.43
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,RENAISSANCE CAPITAL MGT INVT.,4.01
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,SIAUW YUNUS SUBANDI,1.92
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,ANTONIUS GUNAWAN GHO,1.86
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,PRISCILLIA LYBIANTO,1.38
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI TBK,HERMANTO,1.03
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,GARIBALDI THOHIR,34.68
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PHILMON SAMUEL TANURI,7.86
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,UNION SAMPOERNA PT,5.81
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,CITIBANK HONG KONG S/A PBG CLIENTS SG,4.99
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,ADELLENE ODELIA TANURI,4.99
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,VERONICA COLONDAM,4.94
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT. SUKSES PERDANA MANDIRI,4.79
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT. PURI DAMAI SEJAHTERA,3.68
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,UOB KAY HIAN PRIVATE LIMITED,3.64
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,NAITO SECURITIES CO. LTD.,3.46
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,TERRA KONSUMA INVESTAMA,3.3
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT TRIMEGAH SEKURITAS INDONESIA TBK,2.05
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,NUANSA INDAH KREASI PT,1.43
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,YABES TANURI,1.37
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,TRINUGRAHA THOHIR HARMONI PT,1.13
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,MARUARAR SIRAIT,1.1
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT. BALI BINTANG SEJAHTERA,1
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT KUNCI DAUD INDONESIA,35.78
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT INTAN INVESTAMA INTERNASIONAL,27.28
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT PANCA MUARA JAYA,5.82
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT RAKSAKA SATYA DEVYA,2.92
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,DJONI,1.5
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,OKIE DJAYA RAHARDJA,1.4
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT PERINTIS TRINITI PROPERTI TBK,1.32
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT. SUKSES SEJATI SEJAHTERA,1.17
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,SUTOPO WIDODO,1.16
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT RADA SARASWATI SURYA,1
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,SUKSES PERDANA PRIMA PT,38.25
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,GLAS TRUST (SINGAPORE) LTD.,25.53
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,UOB KAY HIAN PRIVATE LIMITED,12.97
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,TIGADARI FIESTA .PT - CPD2505K0189508,8.69
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,JPMCB NA RE-POLARIS LTD,8.22
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,PT BANK DBS INDONESIA,1.74
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,ESCOMINDO PTELTD - CPF031149811431,1.41
31-Mar-2026,TRIO,TRIKOMSEL OKE TBK,PT. HUAWEI TECH INVESTMENT,1.2
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,PT. INTI NUSA DAMAI,20.16
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,KIKY SUHERLAN,16.14
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,DEDIE SUHERLAN,16.14
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,PT. KARYA DWIMANUNGGAL SEJAHTERA,14.96
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,UBS AG SINGAPORE BRANCH,4.89
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,PT TRISULA INSAN TIARA,16.01
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,PTTRITIRTA INTI MANDIRI,1.75
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,PT TRISULA INTERNATIONAL TBK,1.54
31-Mar-2026,TRIS,TRISULA INTERNATIONAL TBK,INTERVENTURES CAPITAL PTE. LTD,1.54
31-Mar-2026,TRJA,TRANSKON JAYA TBK,PT SAMINDO RESOURCES TBK,83.81
31-Mar-2026,TRJA,TRANSKON JAYA TBK,PT. DAMAI INVESTAMA SUKSES,5.68
31-Mar-2026,TRJA,TRANSKON JAYA TBK,PT ANEKA,1.88
31-Mar-2026,TRJA,TRANSKON JAYA TBK,SAUT MARULITUA SINAGA,1.04
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,DAYA KEMILAU NUSANTARA INVESTAMA PT,59.77
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,OKTANTIO P NOERDIANSYAH,4.64
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,KOKARJADI CHANDRA,2.83
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,TAN TJOE LIANG,1.8
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,PT KARYA DEWANTARA NASIONAL,1.66
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,WONG DAM SENG,1.62
31-Mar-2026,TRST,TRIAS SENTOSA TBK,PT. K AND L CAPITAL,26.71
31-Mar-2026,TRST,TRIAS SENTOSA TBK,ADILAKSA MANUNGGAL PT,17.91
31-Mar-2026,TRST,TRIAS SENTOSA TBK,PT. KILO LIMA INTI PERKASA,7.71
31-Mar-2026,TRST,TRIAS SENTOSA TBK,PRIMA POLYCON INDAH PT.,5.77
31-Mar-2026,TRST,TRIAS SENTOSA TBK,PT. KILO BRAVO INTI PERKASA,4.97
31-Mar-2026,TRST,TRIAS SENTOSA TBK,KINDARTO KOHAR,4.87
31-Mar-2026,TRST,TRIAS SENTOSA TBK,LEKONG KOHAR,4.63
31-Mar-2026,TRST,TRIAS SENTOSA TBK,JAMIN TJANDRA,3.82
31-Mar-2026,TRST,TRIAS SENTOSA TBK,GSI S/A CAPITALIGHT INVESTMENTS PTE. LTD,3.56
31-Mar-2026,TRST,TRIAS SENTOSA TBK,TJENHARTO KOHAR,3.04
31-Mar-2026,TRST,TRIAS SENTOSA TBK,MINTARJO WIDYA TJOA,1.75
31-Mar-2026,TRST,TRIAS SENTOSA TBK,FRANSISCA FIFI YONG WIDYA TAN,1.55
31-Mar-2026,TRST,TRIAS SENTOSA TBK,EUGENE SURYONO KOHAR,1.42
31-Mar-2026,TRUE,TRINITI DINAMIK TBK,PT AGUNG PERKASA INVESTINDO,52.83
31-Mar-2026,TRUE,TRINITI DINAMIK TBK,PT PERINTIS TRINITI PROPERTI TBK,14.49
31-Mar-2026,TRUE,TRINITI DINAMIK TBK,PT PANCA AGUNG GEMILANG,5.68
31-Mar-2026,TRUE,TRINITI DINAMIK TBK,DJONI,5.09
31-Mar-2026,TRUE,TRINITI DINAMIK TBK,VALTOS GLOBALINDO PT,2.72
31-Mar-2026,TRUE,TRINITI DINAMIK TBK,VINCENT YO,1.42
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,PT GUNA MAKMUR RAYA,40.17
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,PT CATUR DHARMA ANUGERAH SURYA,20
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,BUDI GUNAWAN,5
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,CAROLINA KUSUMA,5
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,SUSANA KOSASIH,4.96
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,FENTI HIDAJAT,4.88
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,ERIC MOELJONO,3.72
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,SEMILTA LESTARI,2.93
31-Mar-2026,TRUK,GUNA TIMUR RAYA TBK,ANTONIUS GUNAWAN GHO,1.21
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,PT ARTHA CAPITAL INDONESIA,27.97
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,ARTHA PERDANA INVESTAMA PT,9.35
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,HENDRY HARTATO,7.02
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,ELNI TANGKA,4.98
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,RENEE TANG,4.94
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,PT KUSUMA ANUGRAH ABADI,4.11
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,PT INTI INDAH RAYA,4.11
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,RUSLI HAZALI,2.81
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA TBK,TANNER ALWI,1.95
31-Mar-2026,TSPC,TEMPO SCAN PACIFIC TBK,PT. BOGAMULIA NAGADI,90.53
31-Mar-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA TBK,PT PERTAMINA (PERSERO),58.5
31-Mar-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA TBK,UOB KAY HIAN PRIVATE LIMITED,15.84
31-Mar-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA TBK,SALVITAS INVESTMENT INC,4.12
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,HARRIS MULIAWAN,34.06
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT KINGLAND INVESTINDO NUSANTARA,31.6
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,INDRA MULIAWAN,15.93
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT SURYA TUNGGAL UTAMA,3.36
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT PRAKARSA MITRA SENTOSA,2.72
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT HARAPAN PERSADA ABADI,2.32
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT SEMESTA RAYA PERMAI,2.23
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT. SENTRA NIAGA ABADI,2.01
31-Mar-2026,TYRE,KING TIRE INDONESIA TBK,PT KREASI SUKSES SEJATI,1.76
31-Mar-2026,UANG,PAKUAN TBK,SIRIUS SURYA SENTOSA PT,41
31-Mar-2026,UANG,PAKUAN TBK,HAPSORO,19.35
31-Mar-2026,UANG,PAKUAN TBK,PT TIRTA ORISA YASA,16.24
31-Mar-2026,UANG,PAKUAN TBK,PT. BHINEKA ABADI INVESTAMA,9.49
31-Mar-2026,UANG,PAKUAN TBK,PT PANDAWA INDO INVESTAMA,4.91
31-Mar-2026,UANG,PAKUAN TBK,SATRIO,1
31-Mar-2026,UCID,UNI-CHARM INDONESIA TBK,PT APP PURINUSA EKAPERSADA,13.23
31-Mar-2026,UCID,UNI-CHARM INDONESIA TBK,PT PURINUSA EKAPERSADA,7.57
31-Mar-2026,UCID,UNI-CHARM INDONESIA TBK,JPMCB NA AIF CLT RE-THE SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,3.59
31-Mar-2026,UCID,UNI-CHARM INDONESIA TBK,BANQUE PICTET AND CIE SA,1.72
31-Mar-2026,UCID,UNI-CHARM INDONESIA TBK,UOB KAY HIAN PRIVATE LIMITED,1.24
31-Mar-2026,UCID,UNI-CHARM INDONESIA TBK,UNIVERSAL-INVESTMENT- GESSELLSCHAFT MBH FOR AVH EMERGING MARKETS FONDS UI,1.2
